NAME,geometry,STATE,STATE_GEOCODE,Avg_CC_Jan,Avg_CC_Feb,Avg_CC_Mar,Avg_CC_Apr,Avg_CC_May,Avg_CC_Jun,Avg_CC_Jul,Avg_CC_Aug,Avg_CC_Sep,Avg_CC_Oct,Avg_CC_Nov,Avg_CC_Dec,CC_Level_Jan,CC_Level_Feb,CC_Level_Mar,CC_Level_Apr,CC_Level_May,CC_Level_Jun,CC_Level_Jul,CC_Level_Aug,CC_Level_Sep,CC_Level_Oct,CC_Level_Nov,CC_Level_Dec,Avg_CC_Summer,CC_Level_Summer,Avg_CC_Autumn,CC_Level_Autumn,Avg_CC_Winter,CC_Level_Winter,Avg_CC_Spring,CC_Level_Spring,ProbCC_30_Jan,ProbCC_30_Feb,ProbCC_30_Mar,ProbCC_30_Apr,ProbCC_30_May,ProbCC_30_Jun,ProbCC_30_Jul,ProbCC_30_Aug,ProbCC_30_Sep,ProbCC_30_Oct,ProbCC_30_Nov,ProbCC_30_Dec
21NXB,"POLYGON Z ((-56.10091691699995 1.809594419000064 0, -55.11398899499994 1.808832229000075 0, -55.11473286399996 0.8159841880000727 0, -56.10127172599994 0.8163279340000713 0, -56.10091691699995 1.809594419000064 0))",PA,15,63.03,88.96,73.98,74.76,80.29,42.69,39.19,33.99,28.9,36.66,61.28,59.87,6,8,7,7,8,4,3,3,2,3,6,5,68.67,6,75.87,7,38.9,3,46.4,4,15.38,0.0,0.0,6.67,0.0,50.0,41.67,50.0,62.5,42.86,21.43,5.88
21NXC,"POLYGON Z ((-56.10036002499999 2.713837412000032 0, -55.11282145299998 2.712693903000059 0, -55.11407864099994 1.719856058000062 0, -56.10095967599995 1.720580735000055 0, -56.10036002499999 2.713837412000032 0))",PA,15,68.11,84.84,72.95,77.67,72.65,57.05,40.4,39.76,29.03,41.9,64.46,69.94,6,8,7,7,7,5,4,3,2,4,6,6,73.49,7,74.48,7,45.6,4,48.24,4,8.33,0.0,0.0,7.69,10.0,18.18,38.46,40.0,50.0,44.44,23.08,5.88
21NYA,"POLYGON Z ((-55.20308401799997 0.9044636450000212 0, -54.21702277399999 0.9038372970000523 0, -54.21736370499997 -0.08837769299992715 0, -55.20330435299996 -0.08843893299996353 0, -55.20308401799997 0.9044636450000212 0))",PA,15,72.24,82.15,79.54,80.65,72.05,40.87,32.9,30.01,29.28,26.11,56.8,71.97,7,8,7,8,7,4,3,3,2,2,5,7,75.2,7,77.97,7,34.5,3,39.9,3,3.7,0.0,0.0,7.14,4.55,42.11,60.0,61.11,61.11,72.22,26.92,0.0
21NYB,"POLYGON Z ((-55.20241636099996 1.808922546000076 0, -54.21598968699993 1.807669553000039 0, -54.21708680499995 0.8154598260000512 0, -55.20312539899999 0.8160249210000643 0, -55.20241636099996 1.808922546000076 0))",PA,15,72.21,85.53,71.28,74.81,63.86,53.34,46.73,41.23,35.03,41.75,57.96,67.02,7,8,7,7,6,5,4,4,3,4,5,6,73.34,7,70.25,7,47.45,4,46.81,4,7.69,0.0,0.0,7.69,0.0,16.67,33.33,30.0,62.5,60.0,15.38,0.0
21NYC,"POLYGON Z ((-55.20130348599997 2.712829406000026 0, -54.21426770399995 2.710949552000045 0, -54.21612190299999 1.71875060800005 0, -55.20250180899995 1.719941930000061 0, -55.20130348599997 2.712829406000026 0))",PA,15,75.67,81.02,75.05,74.7,69.82,50.27,43.61,42.9,43.81,44.73,52.51,68.51,7,8,7,7,6,5,4,4,4,4,5,6,74.1,7,73.68,7,45.53,4,47.86,4,0.0,0.0,0.0,6.67,0.0,40.0,27.27,30.0,50.0,33.33,23.08,5.88
21NZA,"POLYGON Z ((-54.30482291799996 0.9039039990000219 0, -53.31950584599997 0.9030329300000517 0, -53.31995619599996 -0.08829904799995347 0, -54.30515312499995 -0.0883842149999623 0, -54.30482291799996 0.9039039990000219 0))",PA,15,69.76,80.19,74.87,79.14,71.03,37.42,29.03,25.9,22.46,25.46,47.23,66.21,6,8,7,7,7,3,2,2,2,2,4,6,71.95,7,75.1,7,30.84,3,33.8,3,11.54,0.0,3.03,0.0,12.5,40.91,71.43,63.16,83.33,63.16,33.33,11.54
21NZB,"POLYGON Z ((-54.30382232599993 1.807802990000027 0, -53.31814119599994 1.806060441000056 0, -53.31959042599993 0.8147341210000718 0, -54.30488493499996 0.8155200050000531 0, -54.30382232599993 1.807802990000027 0))",PA,15,71.62,86.31,73.98,76.61,68.25,40.94,31.85,26.69,29.84,28.17,46.88,71.83,7,8,7,7,6,4,3,2,2,2,4,7,76.28,7,73.34,7,33.56,3,36.02,3,3.7,0.0,9.38,0.0,9.09,29.17,55.56,57.89,66.67,73.68,37.5,3.57
21NZC,"POLYGON Z ((-54.30215450599997 2.711149746000046 0, -53.31586655799998 2.708535418000054 0, -53.31831584599996 1.717220695000037 0, -54.30395038399996 1.718877477000035 0, -54.30215450599997 2.711149746000046 0))",AM,16,72.87,84.03,74.24,70.91,71.2,40.51,30.2,26.44,28.65,30.35,43.52,72.43,7,8,7,7,7,4,3,2,2,3,4,7,76.1,7,72.34,7,32.77,3,35.19,3,3.7,0.0,2.94,3.45,10.0,47.83,56.0,77.78,66.67,70.59,41.67,10.71
22KBF,"POLYGON Z ((-53.82012067199997 -17.16474144599994 0, -52.78849730399997 -17.17652279999993 0, -52.79833362899996 -18.16850965599997 0, -53.83561559199995 -18.15600311999998 0, -53.82012067199997 -17.16474144599994 0))",MT,51,51.85,65.75,54.93,34.47,27.32,13.39,4.67,6.57,20.7,38.46,67.24,56.91,5,6,5,3,2,1,0,0,2,3,6,5,57.9,5,40.16,4,8.33,0,43.98,4,39.29,24.0,33.33,61.54,73.91,84.0,91.67,95.45,62.5,42.86,9.52,29.63
22KBG,"POLYGON Z ((-53.80688384599995 -16.26221844799994 0, -52.78009456199993 -16.27334604899994 0, -52.78935269799996 -17.26542642799996 0, -53.82146816299996 -17.25358039399998 0, -53.80688384599995 -16.26221844799994 0))",MT,51,55.0,65.18,44.52,34.1,17.59,16.37,8.4,2.64,25.8,34.61,64.96,63.59,5,6,4,3,1,1,0,0,2,3,6,6,60.93,6,32.44,3,8.88,0,43.32,4,23.33,20.0,44.44,55.56,76.0,85.71,89.66,95.65,68.75,45.0,19.05,14.81
22LBH,"POLYGON Z ((-53.79444987199997 -15.35906699299994 0, -52.77220157499994 -15.36954618199997 0, -52.78089380099993 -16.36171571899996 0, -53.80814289399996 -16.35052441399995 0, -53.79444987199997 -15.35906699299994 0))",MT,51,63.14,67.35,49.89,33.69,20.67,9.17,7.69,4.65,24.24,31.67,65.94,66.31,6,6,4,3,2,0,0,0,2,3,6,6,65.47,6,35.31,3,7.27,0,42.56,4,13.79,8.33,31.03,57.69,73.08,86.36,88.0,90.0,73.33,59.09,9.09,18.52
22LBJ,"POLYGON Z ((-53.78281020299994 -14.45583327399993 0, -52.76481289699996 -14.46566939999997 0, -52.77295094399994 -15.45792359399996 0, -53.79563037399998 -15.44738124499997 0, -53.78281020299994 -14.45583327399993 0))",MT,51,55.24,76.74,59.99,34.41,31.63,11.81,1.53,11.98,20.74,34.73,56.21,73.61,5,7,5,3,3,1,0,1,2,3,5,7,68.14,6,43.1,4,7.78,0,38.72,3,25.93,8.33,27.59,57.69,60.87,90.48,100.0,85.0,73.33,65.0,25.0,15.38
22LBK,"POLYGON Z ((-53.77195560999996 -13.55306373099995 0, -52.75792265199993 -13.56226215399994 0, -52.76551771499993 -14.55459638499997 0, -53.78392053499994 -14.54469722099998 0, -53.77195560999996 -13.55306373099995 0))",MT,51,65.52,83.16,61.82,35.77,19.21,8.08,2.54,19.07,32.23,49.89,58.58,59.34,6,8,6,3,1,0,0,1,3,4,5,5,69.81,6,41.19,4,9.16,0,49.53,4,26.67,0.0,15.38,53.85,77.78,91.67,92.31,70.0,50.0,33.33,36.36,30.77
22LBL,"POLYGON Z ((-53.76185873199995 -12.64967919899993 0, -52.75151345399996 -12.65824414999997 0, -52.75857525199996 -13.65065382699993 0, -53.77298369399995 -13.64139322099993 0, -53.76185873199995 -12.64967919899993 0))",MT,51,62.24,79.76,65.17,31.43,12.74,2.63,1.43,14.79,18.0,47.59,50.33,67.53,6,7,6,3,1,0,0,1,1,4,5,6,69.47,6,40.82,4,6.21,0,41.88,4,26.67,7.69,13.33,58.33,100.0,100.0,100.0,81.82,85.71,46.15,36.36,15.38
22LBM,"POLYGON Z ((-53.75251310499993 -11.74622617699993 0, -52.74558118599998 -11.75416192199998 0, -52.75211897999998 -12.74664233499993 0, -53.76281266699993 -12.73801563599994 0, -53.75251310499993 -11.74622617699993 0))",MT,51,61.18,76.28,60.37,48.79,19.48,6.57,0.1,11.6,19.47,42.81,51.8,60.62,6,7,6,4,1,0,0,1,1,4,5,6,65.79,6,45.65,4,5.54,0,42.01,4,33.33,7.69,33.33,38.46,70.0,88.89,100.0,90.91,83.33,50.0,38.46,15.38
22LBN,"POLYGON Z ((-53.74391154699998 -10.84325137299993 0, -52.74012127499998 -10.85056220899997 0, -52.74614387399998 -11.84310855099994 0, -53.75339956099998 -11.83511108399995 0, -53.74391154699998 -10.84325137299993 0))",MT,51,66.38,71.86,69.52,53.92,14.62,6.14,0.02,12.27,34.99,52.82,51.71,51.62,6,7,6,5,1,0,0,1,3,5,5,5,63.3,6,49.02,4,5.62,0,48.81,4,31.25,8.33,25.0,30.77,66.67,90.0,100.0,81.82,50.0,41.67,33.33,46.15
22LBP,"POLYGON Z ((-53.73603265499997 -9.939675515999966 0, -52.73512012399993 -9.946364657999936 0, -52.74063498699996 -10.93897214099997 0, -53.74472085199994 -10.93160032799994 0, -53.73603265499997 -9.939675515999966 0))",MT,51,70.07,80.57,70.38,55.78,32.96,11.8,0.47,14.62,44.75,65.71,56.09,61.33,7,8,7,5,3,1,0,1,4,6,5,6,70.38,7,56.12,5,8.57,0,56.36,5,13.33,0.0,20.0,25.0,44.44,83.33,100.0,72.73,42.86,33.33,27.27,23.08
22LBQ,"POLYGON Z ((-53.72887174199997 -9.036045362999971 0, -52.73057474699993 -9.042116075999957 0, -52.73558893699993 -10.03477981899994 0, -53.73677123199997 -10.02803003699995 0, -53.72887174199997 -9.036045362999971 0))",PA,15,65.95,57.58,56.24,49.44,20.35,15.46,0.0,9.02,17.68,38.22,53.92,56.39,6,5,5,4,2,1,0,0,1,3,5,5,59.93,5,45.38,4,8.66,0,39.31,3,29.41,38.89,36.84,35.29,63.64,82.35,100.0,87.5,70.0,56.25,31.25,29.41
22LBR,"POLYGON Z ((-53.72242337099993 -8.132907839999973 0, -52.72648168199999 -8.138363439999978 0, -52.73100187599994 -9.131078481999964 0, -53.72954465499998 -9.124947062999979 0, -53.72242337099993 -8.132907839999973 0))",PA,15,73.37,72.0,72.38,61.01,34.58,11.78,4.0,14.28,17.78,41.61,70.2,67.8,7,7,7,6,3,1,0,1,1,4,7,6,71.05,7,59.16,5,9.61,0,46.58,4,20.69,20.69,19.35,29.03,57.89,84.0,93.94,85.71,76.47,56.0,19.23,27.59
22LCH,"POLYGON Z ((-52.86328409699996 -15.36880282499993 0, -51.84046812899993 -15.37501122099997 0, -51.84459247799998 -16.36755216499995 0, -52.87242244099997 -16.36092184399996 0, -52.86328409699996 -15.36880282499993 0))",MT,51,60.4,68.95,52.8,34.52,27.29,5.9,1.41,4.32,22.86,29.77,69.98,71.07,6,6,5,3,2,0,0,0,2,2,6,7,66.55,6,39.77,3,3.68,0,42.54,4,26.67,4.17,38.71,55.56,66.67,90.48,100.0,95.0,73.33,68.18,14.29,25.0
22LCJ,"POLYGON Z ((-52.85551619599994 -14.46497166099994 0, -51.83696231999994 -14.47079904999998 0, -51.84082369399994 -15.46342157399994 0, -52.86407192699994 -15.45717575599997 0, -52.85551619599994 -14.46497166099994 0))",MT,51,62.77,73.29,55.0,39.6,25.71,5.48,6.18,12.83,29.23,30.76,65.45,66.63,6,7,5,3,2,0,0,1,2,3,6,6,67.23,6,40.53,4,7.96,0,43.11,4,20.69,12.5,35.71,52.38,69.23,95.0,92.59,75.0,56.25,60.0,19.05,14.81
22LCK,"POLYGON Z ((-52.84827230299993 -13.56160965299995 0, -51.83369302899996 -13.56705921399993 0, -51.83729674399996 -14.55975891299994 0, -52.85625718799997 -14.55389417499998 0, -52.84827230299993 -13.56160965299995 0))",MT,51,66.19,71.0,59.76,36.9,29.7,6.76,2.33,12.59,24.36,32.99,62.46,62.65,6,7,5,3,2,0,0,1,2,3,6,6,66.45,6,43.31,4,6.72,0,41.43,4,20.69,16.0,20.0,57.69,62.5,95.0,100.0,85.0,62.5,55.0,23.81,25.0
22LCL,"POLYGON Z ((-52.84153414399998 -12.65763658699996 0, -51.83065200199997 -12.66271083299995 0, -51.83400267499997 -13.65548331899993 0, -52.84895839999996 -13.64999691499997 0, -52.84153414399998 -12.65763658699996 0))",MT,51,53.77,70.27,59.81,36.62,18.75,3.82,1.71,9.36,24.05,39.19,54.39,66.88,5,7,5,3,1,0,0,0,2,3,5,6,63.05,6,40.22,4,4.64,0,40.78,4,34.48,8.7,20.0,57.69,78.26,90.48,96.43,90.48,66.67,45.45,33.33,25.93
22LCM,"POLYGON Z ((-52.83529738899995 -11.75359899299997 0, -51.82783728299995 -11.75830045399994 0, -51.83093931099995 -12.75114122099995 0, -52.84217074999998 -12.74603039099998 0, -52.83529738899995 -11.75359899299997 0))",MT,51,51.69,69.95,62.56,38.1,11.12,1.89,2.04,8.81,22.73,45.46,55.94,61.96,5,6,6,3,1,0,0,0,2,4,5,6,60.44,6,39.52,3,4.12,0,43.68,4,35.48,16.67,23.33,48.15,86.96,100.0,100.0,90.48,66.67,38.89,34.78,28.57
22LCN,"POLYGON Z ((-52.82955723299995 -10.85004360999994 0, -51.82524669799994 -10.85437483699997 0, -51.82810426499998 -11.84727927299997 0, -52.83588895899993 -11.84254124399996 0, -52.82955723299995 -10.85004360999994 0))",MT,51,58.32,77.89,68.7,47.44,22.26,3.11,0.42,10.97,25.56,43.71,54.56,59.1,5,7,6,4,2,0,0,1,2,4,5,5,64.27,6,47.28,4,4.41,0,43.63,4,30.0,8.7,20.69,42.31,60.0,95.24,100.0,90.0,78.57,52.63,26.09,26.92
22LCP,"POLYGON Z ((-52.82429937999996 -9.945890159999976 0, -51.82287379299999 -9.949853058999963 0, -51.82549043999995 -10.94281656899994 0, -52.83009731199996 -10.93844921599998 0, -52.82429937999996 -9.945890159999976 0))",MT,51,68.37,74.51,70.81,40.46,33.62,9.72,0.0,15.97,34.23,53.39,52.75,63.34,6,7,7,4,3,0,0,1,3,5,5,6,68.59,6,49.9,4,8.39,0,48.52,4,6.67,7.69,13.33,50.0,50.0,92.31,100.0,72.73,42.86,36.36,27.27,21.43
22LCQ,"POLYGON Z ((-52.81952069299996 -9.041685446999963 0, -51.82071714799997 -9.045281956999929 0, -51.82309623099997 -10.03829984499993 0, -52.82479225599997 -10.03430101899994 0, -52.81952069299996 -9.041685446999963 0))",PA,15,71.69,79.03,74.4,59.09,26.75,12.86,0.0,19.24,34.02,48.17,56.64,60.91,7,7,7,5,2,1,0,1,3,4,5,6,70.37,7,56.54,5,10.41,1,48.46,4,20.0,7.69,15.38,21.43,77.78,83.33,100.0,75.0,50.0,50.0,27.27,14.29
22LCR,"POLYGON Z ((-52.81521753299995 -8.137976444999936 0, -51.81877511899995 -8.14120853299994 0, -51.82091980799999 -9.134276021999938 0, -52.81996974599997 -9.130643546999977 0, -52.81521753299995 -8.137976444999936 0))",PA,15,75.01,79.8,70.72,66.22,28.12,16.23,0.0,7.08,31.94,58.4,57.78,57.92,7,7,7,6,2,1,0,0,3,5,5,5,70.66,7,55.73,5,8.2,0,52.51,5,20.0,0.0,15.38,23.08,75.0,72.73,100.0,92.31,50.0,33.33,20.0,30.77
22LDJ,"POLYGON Z ((-51.92825918599993 -14.47045658999997 0, -50.90943393599997 -14.47227020099996 0, -50.90901604499993 -15.46499836299995 0, -51.93254162199997 -15.46305452299998 0, -51.92825918599993 -14.47045658999997 0))",MT,51,55.69,51.07,48.44,35.29,23.62,1.55,0.28,7.51,36.08,32.04,71.94,64.53,5,5,4,3,2,0,0,0,3,3,7,6,57.73,5,36.08,3,3.12,0,45.82,4,28.57,36.36,40.0,64.29,71.43,100.0,100.0,90.91,60.0,70.0,11.11,20.0
22LDK,"POLYGON Z ((-51.92463339399995 -13.56673895899996 0, -50.90978774899997 -13.56843497899996 0, -50.90939774299994 -14.56123949299996 0, -51.92863007599993 -14.55941425799995 0, -51.92463339399995 -13.56673895899996 0))",MT,51,54.54,53.58,54.39,44.74,28.74,5.07,0.18,15.11,34.14,37.13,63.86,59.26,5,5,5,4,2,0,0,1,3,3,6,5,56.08,5,42.48,4,6.45,0,46.34,4,30.77,36.36,26.67,58.33,60.0,90.0,100.0,81.82,66.67,55.56,18.18,26.67
22LDL,"POLYGON Z ((-51.92126075699997 -12.66241263399996 0, -50.91011685799998 -12.66399184499994 0, -50.90975423799995 -13.65686838399995 0, -51.92497680499997 -13.65516089799996 0, -51.92126075699997 -12.66241263399996 0))",MT,51,48.32,61.0,58.15,35.33,16.36,2.07,0.54,7.1,37.69,37.73,51.6,54.46,4,6,5,3,1,0,0,0,3,3,5,5,53.79,5,36.19,3,3.07,0,42.86,4,40.0,30.0,26.67,57.14,81.25,100.0,100.0,80.0,50.0,44.44,40.0,40.0
22LDM,"POLYGON Z ((-51.91813910399998 -11.75802416299996 0, -50.91042147499996 -11.75948735299994 0, -50.91008576399997 -12.75243146799994 0, -51.92157939499998 -12.75084087199997 0, -51.91813910399998 -11.75802416299996 0))",MT,51,51.4,57.69,65.7,31.83,10.64,1.33,2.91,7.19,19.2,25.95,46.29,54.21,5,5,6,3,1,0,0,0,1,2,4,5,54.12,5,38.26,3,3.91,0,31.82,3,41.94,34.78,21.43,60.0,86.36,100.0,92.0,90.48,80.0,68.18,50.0,39.29
